article_id,article_version,hcpc_code_group,paragraph,last_updated
56867,45,1,,07/14/2026
57030,11,1,,07/14/2026
57826,37,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,07/14/2026
57826,37,2,"&lt;p&gt;The following CPT&sol;HCPCS codes are non-covered*:&lt;&sol;p&gt;
&lt;p&gt;* this is not an inclusive list of non-covered codes&lt;&sol;p&gt;
&lt;p&gt;*Note: 64492 or 64495 describes a third and additional levels and should be listed separately in addition to the code for the primary procedure and the second level procedure and cannot be reported more than once per day. 64492 should be reported in conjunction with 64490&sol;64491 and 64495 should be reported in conjunction with 64493&sol;64494. Codes 64492 and 64495 will only be covered upon appeal if sufficient documentation of medical necessity is present.&lt;&sol;p&gt;
&lt;p&gt;&amp;nbsp;&lt;&sol;p&gt;",07/14/2026
58152,13,1,,07/14/2026
58294,8,1,,07/14/2026
58745,21,1,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;N&sol;A&lt;&sol;span&gt;&lt;&sol;p&gt;,07/14/2026
58745,21,2,&lt;p&gt;&lt;p style=&quot;line-height: 11.3pt;&quot;&gt;These codes are non-covered.&amp;nbsp;&lt;&sol;p&gt;&lt;&sol;p&gt;,07/14/2026
52369,17,1,,07/14/2026
52849,36,1,&lt;p&gt;&lt;strong&gt;CPT code 77048 and 77049 should not be used by OPPS providers.&lt;&sol;strong&gt;&lt;br &sol;&gt;&lt;br &sol;&gt;HCPCS codes C8903 through C8908 are to be billed to the Part A MAC and not the Part B MAC.&lt;br &sol;&gt;&lt;br &sol;&gt;&lt;&sol;p&gt;,07/14/2026
52850,56,1,&lt;p&gt;&lt;b&gt;The following CPT&sol;HCPCS codes describe cardiac catheterization.&lt;&sol;b&gt;&lt;&sol;p&gt;,07/14/2026
52850,56,2,&lt;p&gt;&lt;b&gt;The following CPT&sol;HCPCS codes describe SELECTIVE extra-cardiac angiography.&lt;&sol;b&gt;&lt;&sol;p&gt;,07/14/2026
52850,56,3,&lt;p&gt;&lt;strong&gt;The following CPT&sol;HCPCS code describes NON-SELECTIVE extra-cardiac angiography.&lt;&sol;strong&gt;&lt;&sol;p&gt;,07/14/2026
56544,28,1,&lt;p&gt;The following CPT codes should be reported with ICD-10-CM diagnosis codes from the ICD-10-CM Diagnosis codes section-Group 1&lt;&sol;p&gt;,07/14/2026
56544,28,2,&lt;p&gt;CPT codes 66982 and&amp;nbsp;66987&amp;nbsp;should be reported with ICD-10-CM diagnosis codes from both the ICD-10-CM Diagnosis codes sections- Groups 1 and Group 2.&lt;&sol;p&gt;,07/14/2026
56609,18,1,"&lt;p&gt;&lt;p style=&quot;line-height: normal;&quot;&gt;The CPT codes in Group 1 are considered medically necessary when ordered by a physician or other qualified health care professional (i.e., NP, CNS, PA).&lt;&sol;p&gt;
&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;4K Score &lt;&sol;strong&gt;should be billed with 81539&lt;&sol;p&gt;
&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;PCA3 &lt;&sol;strong&gt;should be billed using code 81313&lt;&sol;p&gt;
&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;ConfirmDx &lt;&sol;strong&gt;should be billed using code 81551&lt;&sol;p&gt;
&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;%fPSA &lt;&sol;strong&gt;should be billed using codes 84153 and 84154.&lt;&sol;p&gt;
&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;PHI &lt;&sol;strong&gt;should be billed using codes 84153, 84154 and 86316.&lt;&sol;p&gt;
&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;SelectMDX&lt;&sol;strong&gt; should be billed using code 81479&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 107%;&quot;&gt;EPI&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 107%;&quot;&gt; should be billed using code 0005U.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&amp;nbsp;&lt;&sol;p&gt;&lt;&sol;p&gt;",07/14/2026
56737,31,1,&lt;p&gt;&lt;p style=&quot;line-height: normal;&quot;&gt;CPT code 75571 is not a covered service.&lt;&sol;p&gt;&lt;&sol;p&gt;,07/14/2026
56743,26,1,,07/14/2026
56826,12,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,07/14/2026
57024,16,1,&lt;p&gt;&lt;strong&gt;N&sol;A&lt;&sol;strong&gt;&lt;&sol;p&gt;,07/14/2026
57024,16,2,"&lt;p&gt;CPT 95999 should be used to report testing other than autonomic nervous system function testing. If a physician finds that this non-standardized component information of autonomic function testing (AFT) is useful in a patient assessment and clinical decision making given certain patient risks&sol;signs&sol;symptoms, this would be included in the physician&amp;rsquo;s basic evaluation and management service and not separately covered. In addition, testing patients prior to the development of symptomatic autonomic neuropathy would be screening, and there is no such screening Medicare benefit with the absence of disease.&lt;&sol;p&gt;",07/14/2026
59733,10,1,,07/14/2026
56827,17,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,07/14/2026
58893,19,1,"&lt;p&gt;All amniotic and placental-derived products injected and&sol;or applied for musculoskeletal indications, non-wound are considered NON-Covered, including but not limited to the codes listed below.&lt;&sol;p&gt;
&lt;p&gt;&amp;nbsp;&lt;&sol;p&gt;",07/14/2026
59311,10,1,"&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Procedure codes may be subject to National Correct Coding Initiative (NCCI) edits or OPPS packaging edits. Refer to NCCI and OPPS requirements prior to billing Medicare.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;For services requiring a referring&sol;ordering physician, the name and NPI of the referring&sol;ordering physician must be reported on the claim.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;A claim submitted without a valid ICD-10-CM diagnosis code will be returned to the provider as an incomplete claim under &amp;sect;1833(e) of the Social Security Act.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;All services&sol;procedures performed on the same day for the same beneficiary by the physician&sol;provider should be billed on the same claim.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Billing for preparatory services&sol;acquisition costs is covered in CMS Internet-Only Manual, Pub. 100-04, Medicare Claims Processing Manual, Chapter 3, &amp;sect;90.3.1 Allogeneic for Stem Cell Transplantation.&lt;&sol;span&gt;&lt;&sol;p&gt;",07/14/2026
59973,7,1,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Below are CPT&sol;HCPCS codes related to SCIT. Providers are reminded to refer to the long descriptors of the CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes in their CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; books.&lt;&sol;span&gt;&lt;&sol;p&gt;,07/14/2026
52845,8,1,,07/14/2026
58282,14,1,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The following CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt;&sol;HCPCS codes are noncovered:&lt;&sol;span&gt;&lt;&sol;p&gt;,07/13/2026
58918,90,1,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;Multiple Gene Testing, NGS Testing, GSPs, MAAAs, and PLAs&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58917,101,1,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;Multiple Gene Testing, NGS Testing, GSPs, MAAAs, and PLAs&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;
&lt;p&gt;&amp;#160;&lt;&sol;p&gt;",07/10/2026
58812,81,1,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CFTR Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Note: &lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;strong&gt; &lt;&sol;strong&gt;&lt;&sol;span&gt;&lt;&sol;p&gt;",07/10/2026
58812,81,2,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2C19 Gene Analysis &lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,3,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2D6 Gene Analysis and Additional Testing for Conclusive Genotyping&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,4,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2D6 Gene Analysis including Pharmacogenomic Testing for Psychiatric Medication Management&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,5,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2C9 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,6,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP3A5 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,7,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;DPYD Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,8,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;G6PD Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,9,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;IFNL3 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,10,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;NUDT15 and&sol;or TPMT Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,11,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;SLCO1B1 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,12,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;UGT1A1 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,13,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;HLA Class I Typing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,14,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;HLA Class II Typing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,15,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;SNP Identification (2-10)&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,16,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;Exon DNA Sequence Analysis, Exon Mutation Scanning or Duplication&sol;Deletion Analysis, Cytogenomic Array Analysis, and&sol;or Specific Full Gene Sequencing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,17,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2B6 Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Report code 81479 and gene test CYP2B6 in the claim narrative&sol;remarks.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,18,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP4F2 Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Report code 81479 and gene test CYP4F2 in the claim narrative&sol;remarks.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,19,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CACNA1S Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Report code 81479 and gene test CACNA1S in the claim narrative&sol;remarks.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,20,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;BCHE Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Report code 81479 and gene test BCHE in the claim narrative&sol;remarks.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,21,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;IFNL4 Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Report code 81479 and gene test IFNL4 in the claim narrative&sol;remarks.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,22,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;NAT2 Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Report code 81479 and gene test NAT2 in the claim narrative&sol;remarks.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,23,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;Nonspecific (NAT) Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Report code 81479 and gene test Nonspecific (NAT) in the claim narrative&sol;remarks.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,24,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;Junior (JR) Blood Group Antigen Testing&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58812,81,25,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;Non-Covered&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Consistent with the LCD, CPT codes in Group 25 are Non-Covered for Pharmacogenomic Testing.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,1,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CFTR Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Note: &lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;strong&gt; &lt;&sol;strong&gt;&lt;&sol;span&gt;&lt;&sol;p&gt;",07/10/2026
58801,85,2,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2C19 Gene Analysis &lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,3,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2D6 Gene Analysis and Additional Testing for Conclusive Genotyping&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,4,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2D6 Gene Analysis including Pharmacogenomic Testing for Psychiatric Medication Management&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,5,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP2C9 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,6,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;CYP3A5 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,7,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;DPYD Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,8,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;G6PD Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,9,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;IFNL3 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,10,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;NUDT15 and&sol;or TPMT Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,11,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;SLCO1B1 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
58801,85,12,"&lt;p&gt;&lt;br &sol;&gt;&lt;strong&gt;UGT1A1 Gene Analysis&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",07/10/2026
